년.월.일,현재지수,대비,등락률...,시가지수,고가지수,저가지수,거래량.천주..외국주미포함,거래량.천주..외국주포함,거래대금.원..외국주미포함,거래대금.원..외국주포함,상장시가총액.원..외국주미포함,상장시가총액.원..외국주포함
2004-11-09,844.15,-1.96,-0.23,845.49,850.13,840.24,0,"342,566",0,"1,854,669,907,497",0,"388,268,136,140,915"
2004-11-10,860.54,16.39,1.94,847.53,860.54,847.53,0,"291,733",0,"2,210,006,342,545",0,"395,549,751,396,910"
2004-11-11,861.26,0.72,0.08,856.66,867.25,855.51,0,"290,885",0,"2,209,936,978,065",0,"395,966,752,214,290"
2004-11-12,876.67,15.41,1.79,875.48,882.59,870.99,0,"298,814",0,"2,378,306,849,765",0,"403,087,460,468,255"
2004-11-15,882.33,5.66,0.65,879.88,891.71,876.7,0,"266,419",0,"1,956,465,942,185",0,"405,639,188,469,060"
2004-11-16,876.61,-5.72,-0.65,882.97,885.55,875.78,0,"300,177",0,"1,817,558,546,910",0,"402,910,446,791,060"
2004-11-17,885.42,8.81,1.01,881.26,889.71,876.75,0,"279,052",0,"1,950,802,521,690",0,"406,813,728,343,815"
2004-11-18,875.84,-9.58,-1.08,886.38,888.07,874.96,0,"345,298",0,"2,217,863,007,170",0,"402,613,190,392,915"
2004-11-19,867.03,-8.81,-1.01,878.59,882.12,863.52,0,"360,721",0,"1,862,808,917,365",0,"398,550,989,823,730"
2004-11-22,849.99,-17.04,-1.97,857.33,858.46,844.11,0,"247,641",0,"1,855,578,446,755",0,"390,769,176,401,785"
2004-11-23,860.4,10.41,1.22,857.51,862.43,851.18,0,"285,327",0,"1,750,790,777,275",0,"395,298,636,289,200"
2004-11-24,872.56,12.16,1.41,859.5,873.73,855.35,0,"317,702",0,"1,983,799,327,145",0,"400,796,937,266,085"
2004-11-25,872.49,-0.07,-0.01,873.87,879.92,871.12,0,"257,875",0,"1,898,611,961,380",0,"400,746,377,426,320"
2004-11-26,858.12,-14.37,-1.65,877.82,883.85,856.89,0,"310,252",0,"2,438,112,122,185",0,"394,224,754,363,000"
2004-11-29,865.4,7.28,0.85,861.17,867.37,855.81,0,"315,897",0,"2,015,546,053,120",0,"397,365,662,080,930"
2004-11-30,878.06,12.66,1.46,865.78,878.06,857.85,0,"333,125",0,"2,305,554,465,315",0,"403,113,964,883,350"
2004-12-01,876.8,-1.26,-0.14,874.47,878.91,871.13,0,"316,628",0,"1,843,189,622,760",0,"402,506,334,508,885"
2004-12-02,884.1,7.3,0.83,891.14,893.51,882.58,0,"335,556",0,"2,268,075,035,160",0,"405,806,770,788,705"
2004-12-03,882.55,-1.55,-0.18,890.59,893.42,877.46,0,"331,025",0,"2,415,769,295,995",0,"405,399,662,893,870"
2004-12-06,870.75,-11.8,-1.34,875.53,876.38,867.7,0,"280,851",0,"1,622,140,642,530",0,"400,072,103,705,830"
2004-12-07,861.07,-9.68,-1.11,867.83,872.39,861.07,0,"336,156",0,"1,937,110,865,110",0,"395,497,950,042,460"
2004-12-08,871.74,10.67,1.24,855.53,871.74,855.07,0,"346,292",0,"2,001,919,214,595",0,"400,251,639,316,830"
2004-12-09,861.31,-10.43,-1.2,870.61,871.87,855.88,0,"268,372",0,"2,610,643,515,740",0,"395,481,129,081,965"
2004-12-10,844.85,-16.46,-1.91,862.16,862.77,841.77,0,"259,799",0,"2,442,014,122,845",0,"387,865,069,113,770"
2004-12-13,844.2,-0.65,-0.08,841.34,847.92,838.1,0,"239,840",0,"1,665,571,901,430",0,"387,519,381,811,105"
2004-12-14,849.4,5.2,0.62,846.02,852.26,842.7,0,"277,259",0,"1,766,848,430,825",0,"390,001,585,538,325"
2004-12-15,868.84,19.44,2.29,854.99,868.87,853.64,0,"311,207",0,"2,180,189,995,080",0,"399,108,675,098,705"
2004-12-16,873.7,4.86,0.56,869.92,878.67,868.9,0,"325,690",0,"2,166,350,521,780",0,"401,429,059,746,955"
2004-12-17,875.13,1.43,0.16,874.23,880.95,868.61,0,"446,430",0,"3,178,825,509,560",0,"402,110,235,346,190"
2004-12-20,884.31,9.18,1.05,872.3,884.49,870.6,0,"359,898",0,"1,820,908,755,770",0,"406,130,816,734,865"
2004-12-21,882.82,-1.49,-0.17,882.9,887.38,876.35,0,"350,621",0,"1,995,980,966,040",0,"405,527,027,182,780"
2004-12-22,883.38,0.56,0.06,888.2,890.81,880.38,0,"325,403",0,"2,109,288,098,310",0,"405,837,835,413,575"
2004-12-23,876.88,-6.5,-0.74,890.32,890.32,873.11,0,"272,298",0,"1,946,930,491,195",0,"402,791,194,968,890"
2004-12-24,879.92,3.04,0.35,877.4,879.92,872.92,0,"283,177",0,"1,798,792,598,525",0,"404,835,695,537,560"
2004-12-27,876.98,-2.94,-0.33,881.82,882.78,873.84,0,"229,733",0,"1,670,845,016,150",0,"403,757,952,452,415"
2004-12-28,878.43,1.45,0.17,874.53,881.28,872.33,0,"307,692",0,"1,676,359,999,725",0,"404,468,129,521,565"
2004-12-29,884.27,5.84,0.66,869.23,884.27,868.04,0,"257,902",0,"1,698,712,180,430",0,"407,112,503,751,495"
2004-12-30,895.92,11.65,1.32,886.2,896.1,885.43,0,"248,584",0,"1,693,717,883,835",0,"412,588,138,748,165"
2005-01-03,893.71,-2.21,-0.25,896,897.59,890.93,0,"252,568",0,"1,466,793,380,050",0,"411,369,067,696,535"
2005-01-04,886.9,-6.81,-0.76,890.56,895.4,884.94,0,"331,633",0,"1,788,772,813,265",0,"408,328,444,078,115"
2005-01-05,885.19,-1.71,-0.19,874.92,885.2,873.18,0,"343,142",0,"2,062,911,125,981",0,"406,860,790,310,520"
2005-01-06,871.28,-13.91,-1.57,878.23,886.31,871.28,0,"394,697",0,"2,487,650,983,957",0,"401,618,372,847,020"
2005-01-07,870.84,-0.44,-0.05,876.36,878.89,866.72,0,"294,804",0,"1,982,615,140,945",0,"401,729,383,787,295"
2005-01-10,874.18,3.34,0.38,872.82,875,866.17,0,"275,961",0,"1,671,258,032,142",0,"403,352,774,608,625"
2005-01-11,884.29,10.11,1.16,874.79,884.29,869.91,0,"364,433",0,"2,211,724,543,890",0,"407,762,635,179,725"
2005-01-12,880.03,-4.26,-0.48,884.47,886.79,878.03,0,"321,629",0,"2,096,871,510,485",0,"405,936,802,511,990"
2005-01-13,885.54,5.51,0.63,881.39,886.73,876.72,0,"290,672",0,"2,098,600,898,380",0,"408,580,179,949,265"
2005-01-14,905.1,19.56,2.21,879.83,905.52,877.44,0,"356,837",0,"3,114,266,450,129",0,"417,919,047,634,120"
2005-01-17,923.08,17.98,1.99,915.22,925.01,912.68,0,"416,678",0,"3,290,808,171,905",0,"426,217,647,979,670"
2005-01-18,920.57,-2.51,-0.27,923.52,926.85,920.08,0,"432,798",0,"2,746,965,503,060",0,"425,033,243,237,720"
2005-01-19,916.27,-4.3,-0.47,923.36,926.71,914.3,0,"415,606",0,"2,479,902,794,790",0,"423,005,907,055,200"
2005-01-20,909.37,-6.9,-0.75,910.4,914.93,907.51,0,"467,070",0,"2,247,150,467,615",0,"419,875,134,331,060"
2005-01-21,919.61,10.24,1.13,910.04,920.35,906.23,0,"463,481",0,"2,278,091,592,540",0,"424,491,418,405,795"
2005-01-24,923.11,3.5,0.38,918.21,928.52,911.75,0,"527,615",0,"2,354,988,408,315",0,"426,338,482,813,530"
2005-01-25,915.1,-8.01,-0.87,915.94,918.08,911.26,0,"486,454",0,"2,316,678,615,655",0,"422,731,848,821,775"
2005-01-26,927,11.9,1.3,918.75,930.2,917.09,0,"492,322",0,"2,825,530,572,038",0,"428,127,672,887,780"
2005-01-27,924.87,-2.13,-0.23,928.67,930.59,920.93,0,"500,472",0,"2,744,179,720,850",0,"427,164,488,467,605"
2005-01-28,921.59,-3.28,-0.35,924.09,924.91,915.74,0,"393,167",0,"2,032,280,147,340",0,"425,629,929,790,165"
2005-01-31,932.7,11.11,1.21,920.99,934.1,920.99,0,"466,827",0,"2,185,135,580,965",0,"430,657,652,352,510"
2005-02-01,923.69,-9.01,-0.97,930.16,931.86,923.08,0,"434,696",0,"2,285,611,867,045",0,"427,539,246,268,335"
2005-02-02,921.44,-2.25,-0.24,925.98,926.54,918.44,0,"453,665",0,"2,337,752,887,240",0,"426,534,042,401,640"
2005-02-03,928.79,7.35,0.8,922.43,930.73,921.04,0,"398,293",0,"2,306,375,317,115",0,"430,010,283,424,400"
2005-02-04,933.55,4.76,0.51,928.21,936.45,926.1,0,"385,533",0,"2,483,456,599,480",0,"432,288,990,319,055"
2005-02-07,949.19,15.64,1.68,942.15,949.45,941.14,0,"421,374",0,"2,716,950,078,530",0,"439,499,547,280,380"
2005-02-11,947.23,-1.96,-0.21,944.28,947.94,936.17,0,"381,953",0,"2,544,311,478,917",0,"438,669,405,036,940"
2005-02-14,964.79,17.56,1.85,957.22,967.8,954.36,0,"537,088",0,"3,457,610,078,580",0,"446,762,308,100,710"
2005-02-15,968.88,4.09,0.42,965.74,968.88,961.07,0,"547,941",0,"3,409,356,521,717",0,"448,652,745,678,690"
2005-02-16,971.56,2.68,0.28,973.61,979,965.58,0,"557,296",0,"3,437,838,040,733",0,"449,842,810,188,320"
2005-02-17,972.56,1,0.1,972.9,974.77,968.53,0,"511,740",0,"3,307,017,031,600",0,"451,365,254,930,995"
2005-02-18,984.1,11.54,1.19,969.13,984.1,967.04,0,"543,690",0,"3,464,134,347,365",0,"456,753,181,195,630"
2005-02-21,988.71,4.61,0.47,992.46,992.46,982.96,0,"629,088",0,"4,442,839,150,229",0,"459,002,111,058,980"
2005-02-22,977.8,-10.91,-1.1,988.63,990.62,975.57,0,"631,045",0,"3,619,331,773,875",0,"454,039,607,798,980"
2005-02-23,968.43,-9.37,-0.96,968.16,971.71,963.9,0,"483,567",0,"3,073,717,753,090",0,"449,484,397,048,350"
2005-02-24,987.1,18.67,1.93,972.95,989.27,971.54,0,"581,343",0,"3,292,994,781,895",0,"458,133,259,384,620"
2005-02-25,996.95,9.85,1,994.01,"1,000.26",990.2,0,"531,397",0,"3,429,888,736,597",0,"462,649,230,979,130"
2005-02-28,"1,011.36",14.41,1.45,"1,003.65","1,011.65",999.1,0,"534,146",0,"3,699,203,534,090",0,"469,423,727,492,030"
2005-03-02,"1,007.48",-3.88,-0.38,"1,015.16","1,015.51","1,003.11",0,"721,282",0,"4,618,713,675,635",0,"467,533,866,189,515"
2005-03-03,"1,010.92",3.44,0.34,"1,008.22","1,015.28",999.86,0,"615,896",0,"3,694,548,531,235",0,"469,312,263,797,490"
2005-03-04,"1,012.96",2.04,0.2,"1,013.79","1,016.18","1,007.68",0,"587,260",0,"3,820,318,131,533",0,"470,009,666,479,720"
2005-03-07,"1,007.50",-5.46,-0.54,"1,021.63","1,025.08",998.89,0,"599,486",0,"4,024,332,062,158",0,"467,472,439,410,760"
2005-03-08,"1,000.28",-7.22,-0.72,"1,010.62","1,012.40",995.92,0,"588,663",0,"3,415,727,350,806",0,"464,217,935,836,165"
2005-03-09,"1,008.79",8.51,0.85,996.86,"1,008.79",990.44,0,"532,634",0,"3,414,029,866,435",0,"468,044,586,907,315"
2005-03-10,998.66,-10.13,-1,"1,007.21","1,012.81",998.66,0,"591,339",0,"3,947,604,040,545",0,"463,604,898,352,740"
2005-03-11,"1,022.79",24.13,2.42,"1,006.50","1,022.79","1,006.50",0,"699,408",0,"3,858,483,843,556",0,"474,580,842,972,670"
2005-03-14,"1,019.69",-3.1,-0.3,"1,018.33","1,021.30","1,015.17",0,"550,421",0,"2,913,865,234,035",0,"472,995,341,648,060"
2005-03-15,993.13,-26.56,-2.6,"1,024.08","1,024.34",992.46,0,"741,327",0,"3,832,324,283,100",0,"460,965,502,863,970"
2005-03-16,993.13,30,0,990.54,997.57,982.22,0,"669,647",0,"3,391,120,592,999",0,"460,964,342,788,685"
2005-03-17,980.05,-13.08,-1.32,983.52,988.37,972.9,0,"745,031",0,"3,174,415,898,944",0,"454,968,647,282,350"
2005-03-18,979.72,-0.33,-0.03,981.13,988.37,977.29,0,"664,843",0,"2,853,793,325,045",0,"451,563,569,315,270"
2005-03-21,979.27,-0.45,-0.05,979.31,986.88,968.95,0,"530,875",0,"2,499,183,914,853",0,"451,392,348,662,895"
2005-03-22,980.41,1.14,0.12,978.09,986.15,972.94,0,"520,612",0,"2,308,411,884,425",0,"455,124,242,633,485"
2005-03-23,966.81,-13.6,-1.39,974.22,980.65,964.08,0,"519,675",0,"2,360,416,635,059",0,"448,979,372,566,030"
2005-03-24,956.33,-10.48,-1.08,970.29,972.85,949.98,0,"542,355",0,"2,658,122,815,355",0,"444,335,559,141,680"
2005-03-25,965.3,8.97,0.94,960.65,965.42,956.45,0,"594,106",0,"1,728,295,541,665",0,"448,506,943,658,745"
2005-03-28,977.7,12.4,1.28,969.48,981.54,969.48,0,"607,948",0,"2,050,036,657,090",0,"454,264,549,956,350"
2005-03-29,958.96,-18.74,-1.92,977.98,978.47,956.34,0,"524,504",0,"2,176,317,560,181",0,"445,707,653,359,465"
2005-03-30,955.45,-3.51,-0.37,952.4,957.08,946.41,0,"442,964",0,"1,985,414,596,740",0,"443,965,124,174,650"
2005-03-31,965.68,10.23,1.07,969.85,970.38,961.54,0,"435,278",0,"2,027,877,858,905",0,"448,728,098,283,320"
2005-04-01,981.9,16.22,1.68,963.78,982.49,963.57,0,"480,857",0,"2,439,717,136,289",0,"456,295,868,695,415"
2005-04-04,982.5,0.6,0.06,981,984.09,976.28,0,"458,761",0,"2,019,905,344,075",0,"456,635,840,719,260"
2005-04-06,988,5.5,0.56,985.65,990.34,975.28,0,"473,793",0,"2,448,710,847,078",0,"459,179,859,285,905"
2005-04-07,988.9,0.9,0.09,991.36,993.03,985.87,0,"571,335",0,"2,658,942,140,379",0,"459,598,478,742,375"
2005-04-08,992.17,3.27,0.33,995.87,996.9,989.56,0,"489,899",0,"2,575,687,228,575",0,"461,263,851,932,360"
2005-04-11,985.94,-6.23,-0.63,988.21,988.5,981.74,0,"411,838",0,"1,753,243,121,080",0,"458,343,807,560,115"
2005-04-12,981.79,-4.15,-0.42,982.44,985.99,979.73,0,"477,498",0,"1,916,649,964,508",0,"456,400,336,101,450"
2005-04-13,981.31,-0.48,-0.05,985.82,986.82,979.31,0,"438,079",0,"1,858,811,022,535",0,"456,190,044,875,425"
2005-04-14,953.92,-27.39,-2.79,973.4,973.86,953.92,0,"419,599",0,"2,591,588,152,985",0,"443,723,008,382,135"
2005-04-15,947.22,-6.7,-0.7,954.61,955.38,940.04,0,"378,262",0,"2,509,741,968,665",0,"440,378,369,733,500"
2005-04-18,925,-22.22,-2.35,930.85,934.37,917.41,0,"367,620",0,"2,172,640,073,720",0,"429,823,867,697,755"
2005-04-19,932.45,7.45,0.81,931.6,936.7,928.77,0,"360,814",0,"1,982,731,894,726",0,"433,166,134,541,530"
2005-04-20,937.36,4.91,0.53,940.36,948.73,930.06,0,"410,506",0,"2,243,329,752,182",0,"435,369,996,751,315"
2005-04-21,939.14,1.78,0.19,925.17,941.63,916.74,0,"443,311",0,"2,198,358,990,895",0,"436,275,530,979,600"
2005-04-22,940.79,1.65,0.18,952.8,952.96,940.78,0,"438,261",0,"1,864,731,932,605",0,"436,229,826,240,215"
2005-04-25,946.17,5.38,0.57,936.25,946.87,932.76,0,"387,340",0,"1,600,366,611,060",0,"438,665,520,940,080"
2005-04-26,944.46,-1.71,-0.18,947.31,949.33,944.3,0,"429,943",0,"1,783,209,764,795",0,"437,911,293,539,505"
2005-04-27,930.16,-14.3,-1.51,936.34,936.37,924.44,0,"398,222",0,"1,785,611,136,400",0,"431,454,095,480,975"
2005-04-28,917.73,-12.43,-1.34,931.34,931.96,917.71,0,"369,839",0,"1,940,080,433,828",0,"425,699,608,941,555"
2005-04-29,911.3,-6.43,-0.7,907.63,914.25,902.88,0,"335,607",0,"2,189,547,584,079",0,"422,639,998,912,965"
2005-05-02,918.42,7.12,0.78,916.48,918.45,912.43,0,"298,907",0,"1,353,728,601,410",0,"425,890,260,344,450"
2005-05-03,913.82,-4.6,-0.5,920.94,923.53,911.14,0,"373,033",0,"1,587,529,367,209",0,"423,721,451,404,105"
2005-05-04,929.35,15.53,1.7,916.29,931.19,916.29,0,"330,702",0,"1,837,622,613,432",0,"430,922,784,020,260"
2005-05-06,940.85,11.5,1.24,933.38,942.67,933.24,0,"314,696",0,"2,196,335,715,429",0,"436,330,993,032,965"
2005-05-09,935.2,-5.65,-0.6,942.01,942.32,926.48,0,"362,535",0,"1,912,068,509,740",0,"433,709,678,434,260"
2005-05-10,934.28,-0.92,-0.1,939.18,941.45,933.56,0,"347,690",0,"1,785,109,975,125",0,"433,311,874,466,955"
2005-05-11,923.38,-10.9,-1.17,927.31,928.43,921.01,0,"268,607",0,"1,681,911,394,226",0,"428,359,605,753,775"
2005-05-12,921.21,-2.17,-0.24,923.26,928.87,921.21,0,"307,792",0,"1,677,460,040,934",0,"427,416,384,447,920"
2005-05-13,923.19,1.98,0.21,918.77,925.08,910.72,0,"295,679",0,"1,852,133,080,015",0,"428,408,191,665,510"
2005-05-16,929.04,5.85,0.63,925.41,935.53,925.05,0,"405,544",0,"1,818,779,007,155",0,"431,327,525,030,040"
2005-05-17,927.16,-1.88,-0.2,938.27,940.8,921.77,0,"288,217",0,"1,664,251,486,720",0,"430,576,792,827,750"
2005-05-18,930.36,3.2,0.35,935.18,937,926.97,0,"333,347",0,"1,832,479,410,908",0,"432,117,637,540,170"
2005-05-19,952.09,21.73,2.34,941.31,952.74,941.31,0,"366,590",0,"2,417,368,541,728",0,"442,039,299,936,150"
2005-05-20,952.19,0.1,0.01,954.66,956.06,948.38,0,"341,239",0,"1,733,650,391,956",0,"442,054,261,136,075"
2005-05-23,951.05,-1.14,-0.12,955.05,955.05,946.8,0,"315,715",0,"1,451,545,209,955",0,"441,540,010,282,455"
2005-05-24,951.61,0.56,0.06,954.92,955.71,947.59,0,"321,241",0,"1,672,507,616,582",0,"442,410,228,847,455"
2005-05-25,941.3,-10.31,-1.08,951.37,955.74,939.65,0,"279,810",0,"1,899,347,749,420",0,"437,585,344,454,840"
2005-05-26,943.91,2.61,0.28,940.71,943.94,938.88,0,"264,524",0,"1,513,751,552,395",0,"438,676,720,150,410"
2005-05-27,960.91,17,1.8,953.8,962.9,950.74,0,"303,152",0,"2,087,509,129,373",0,"446,477,949,358,305"
2005-05-30,969.04,8.13,0.85,962.25,969.04,959.98,0,"299,302",0,"1,651,681,592,785",0,"450,298,788,727,970"
2005-05-31,970.21,1.17,0.12,968.78,972.17,960.39,0,"252,373",0,"1,775,321,272,493",0,"450,819,008,938,900"
2005-06-01,969.51,-0.7,-0.07,964.08,972.56,963.78,0,"256,651",0,"1,736,418,213,286",0,"450,522,786,249,855"
2005-06-02,970.88,1.37,0.14,976.97,979.36,970.88,0,"312,313",0,"2,083,078,727,617",0,"451,180,898,787,895"
2005-06-03,976.09,5.21,0.54,972.72,976.09,970.01,0,"322,968",0,"1,982,571,406,425",0,"453,562,930,597,655"
2005-06-07,970.88,-5.21,-0.53,975.39,975.39,968.28,0,"317,562",0,"2,089,396,693,056",0,"451,031,561,134,535"
2005-06-08,976.22,5.34,0.55,968.44,977.55,968.36,0,"340,329",0,"2,495,996,030,972",0,"453,340,351,778,145"
2005-06-09,987.58,11.36,1.16,972.75,987.58,970.97,0,"453,826",0,"3,187,456,829,956",0,"458,607,888,083,220"
2005-06-10,990.79,3.21,0.33,987.02,994.9,983.76,0,"517,839",0,"2,722,760,517,242",0,"460,481,254,756,110"
2005-06-13,990.49,-0.3,-0.03,993.14,999.36,989.76,0,"405,794",0,"2,142,804,431,550",0,"460,380,751,929,310"
2005-06-14,983.75,-6.74,-0.68,989.65,994.07,982.59,0,"345,841",0,"2,071,593,720,715",0,"457,287,018,945,220"
2005-06-15,"1,001.94",18.19,1.85,984.58,"1,001.94",981.95,0,"402,705",0,"2,587,656,032,170",0,"465,649,492,109,990"
2005-06-16,"1,003.14",1.2,0.12,"1,000.71","1,006.32",999.53,0,"475,059",0,"2,798,022,444,820",0,"465,917,328,359,530"
2005-06-17,"1,003.68",0.54,0.05,"1,006.65","1,007.20",997.44,0,"451,299",0,"2,583,256,775,605",0,"466,021,748,003,970"
2005-06-20,994.65,-9.03,-0.9,"1,003.80","1,004.21",991.47,0,"367,185",0,"2,109,708,117,160",0,"461,866,194,327,525"
2005-06-21,989.99,-4.66,-0.47,992.25,997.8,986.61,0,"408,249",0,"2,358,511,494,115",0,"459,807,534,798,445"
2005-06-22,"1,002.15",12.16,1.23,988.46,"1,003.34",986.64,0,"534,744",0,"2,860,262,885,948",0,"465,570,809,484,925"
2005-06-23,"1,010.80",8.65,0.86,"1,002.24","1,010.91","1,001.13",0,"449,216",0,"2,898,073,499,155",0,"469,504,884,567,990"
2005-06-24,"1,002.43",-8.37,-0.83,"1,001.62","1,007.95",995.55,0,"406,137",0,"2,707,442,147,687",0,"465,710,109,243,900"
2005-06-27,991.11,-11.32,-1.13,996.73,997.71,985.93,0,"401,822",0,"2,411,368,260,530",0,"460,342,240,498,290"
2005-06-28,994.74,3.63,0.37,989.54,995.45,987.78,0,"430,648",0,"2,543,941,677,506",0,"462,077,189,456,625"
2005-06-29,999.08,4.34,0.44,"1,000.27","1,006.19",994.29,0,"408,259",0,"2,466,758,641,875",0,"464,158,900,469,640"
2005-06-30,"1,008.16",9.08,0.91,997.59,"1,009.96",997.59,0,"507,090",0,"2,623,452,472,879",0,"468,409,553,682,290"
2005-07-01,"1,018.02",9.86,0.98,"1,003.56","1,018.04","1,002.38",0,"494,732",0,"2,743,895,993,050",0,"472,922,821,860,010"
2005-07-04,"1,021.71",3.69,0.36,"1,022.67","1,024.05","1,018.54",0,"552,723",0,"2,703,833,091,816",0,"474,680,118,774,330"
2005-07-05,"1,018.81",-2.9,-0.28,"1,023.32","1,025.25","1,017.27",0,"568,714",0,"2,801,296,070,165",0,"473,471,666,723,330"
2005-07-06,"1,019.01",0.2,0.02,"1,023.77","1,025.24","1,015.94",0,"687,971",0,"3,213,445,950,465",0,"473,694,882,130,625"
2005-07-07,"1,026.82",7.81,0.77,"1,015.76","1,029.20","1,014.86",0,"677,408",0,"3,046,840,479,285",0,"477,566,339,097,475"
2005-07-08,"1,021.95",-4.87,-0.47,"1,027.09","1,029.37","1,020.45",0,"614,161",0,"2,812,432,329,211",0,"475,397,604,327,610"
2005-07-11,"1,040.43",18.48,1.81,"1,034.59","1,043.18","1,033.28",0,"770,517",0,"3,519,156,970,773",0,"483,970,313,281,715"
2005-07-12,"1,043.88",3.45,0.33,"1,048.44","1,051.28","1,042.67",0,"781,356",0,"3,758,871,937,480",0,"485,686,424,389,970"
2005-07-13,"1,050.16",6.28,0.6,"1,047.53","1,050.78","1,042.19",0,"744,617",0,"3,065,973,374,930",0,"488,777,812,888,030"
2005-07-14,"1,061.93",11.77,1.12,"1,056.00","1,064.92","1,052.52",0,"599,040",0,"3,781,028,882,300",0,"494,068,043,325,290"
2005-07-15,"1,059.60",-2.33,-0.22,"1,065.09","1,066.97","1,057.49",0,"567,773",0,"3,132,561,277,566",0,"492,852,726,436,920"
2005-07-18,"1,062.43",2.83,0.27,"1,061.71","1,068.51","1,057.03",0,"500,565",0,"3,672,159,525,430",0,"494,088,326,190,550"
2005-07-19,"1,075.48",13.05,1.23,"1,062.32","1,075.51","1,062.15",0,"547,714",0,"3,523,286,271,426",0,"500,247,785,393,065"
2005-07-20,"1,074.40",-1.08,-0.1,"1,077.29","1,086.95","1,068.65",0,"967,839",0,"4,763,729,042,782",0,"499,797,858,956,920"
2005-07-21,"1,074.65",0.25,0.02,"1,083.55","1,086.00","1,068.49",0,"701,782",0,"3,692,382,400,580",0,"500,001,588,478,785"
2005-07-22,"1,074.22",-0.43,-0.04,"1,067.50","1,076.70","1,063.12",0,"684,897",0,"4,054,525,401,590",0,"499,778,130,530,340"
2005-07-25,"1,089.70",15.48,1.44,"1,075.50","1,089.96","1,073.66",0,"637,548",0,"3,149,444,119,105",0,"506,680,090,975,915"
2005-07-26,"1,090.60",0.9,0.08,"1,089.96","1,094.82","1,085.87",0,"695,012",0,"3,429,295,111,010",0,"507,025,180,728,170"
2005-07-27,"1,093.03",2.43,0.22,"1,092.91","1,098.67","1,084.12",0,"630,529",0,"3,614,767,681,685",0,"508,285,878,974,655"
2005-07-28,"1,104.72",11.69,1.07,"1,101.84","1,106.44","1,097.38",0,"651,332",0,"3,989,178,172,345",0,"515,199,708,698,365"
2005-07-29,"1,111.29",6.57,0.59,"1,113.43","1,113.43","1,101.37",0,"546,000",0,"3,584,646,052,361",0,"518,356,763,779,060"
2005-08-01,"1,115.98",4.69,0.42,"1,113.90","1,116.75","1,107.78",0,"501,118",0,"3,024,433,394,581",0,"520,527,844,950,565"
2005-08-02,"1,118.83",2.85,0.26,"1,117.21","1,118.85","1,110.31",0,"565,867",0,"3,258,764,968,736",0,"521,858,652,410,220"
2005-08-03,"1,117.11",-1.72,-0.15,"1,126.92","1,129.92","1,116.95",0,"656,494",0,"4,632,346,693,414",0,"521,184,778,332,535"
2005-08-04,"1,111.39",-5.72,-0.51,"1,119.76","1,122.46","1,105.10",0,"679,076",0,"4,011,577,441,759",0,"518,573,430,491,660"
2005-08-05,"1,089.36",-22.03,-1.98,"1,098.56","1,101.15","1,084.23",0,"556,850",0,"3,056,516,595,790",0,"508,327,772,496,045"
2005-08-08,"1,086.64",-2.72,-0.25,"1,081.69","1,088.52","1,079.63",0,"390,223",0,"2,308,560,011,546",0,"507,059,876,154,460"
2005-08-09,"1,099.77",13.13,1.21,"1,082.76","1,099.79","1,079.53",0,"462,131",0,"2,791,367,054,272",0,"513,003,126,360,790"
2005-08-10,"1,104.86",5.09,0.46,"1,103.61","1,114.40","1,100.20",0,"448,547",0,"2,998,829,745,640",0,"515,406,660,557,690"
2005-08-11,"1,123.77",18.91,1.71,"1,104.69","1,123.77","1,104.35",0,"438,882",0,"3,164,690,572,200",0,"524,223,590,813,180"
2005-08-12,"1,130.22",6.45,0.57,"1,127.39","1,131.97","1,120.39",0,"409,333",0,"3,294,767,236,688",0,"527,346,456,206,210"
2005-08-16,"1,116.93",-13.29,-1.18,"1,131.72","1,137.46","1,115.85",0,"407,787",0,"3,045,229,900,865",0,"521,164,023,256,205"
2005-08-17,"1,113.25",-3.68,-0.33,"1,107.27","1,114.42","1,100.68",0,"452,668",0,"2,961,766,035,055",0,"519,537,243,099,990"
2005-08-18,"1,092.71",-20.54,-1.85,"1,115.49","1,115.82","1,092.37",0,"439,399",0,"3,378,977,960,896",0,"509,975,738,649,345"
2005-08-19,"1,089.88",-2.83,-0.26,"1,088.15","1,092.58","1,078.53",0,"398,077",0,"2,771,749,756,280",0,"508,763,603,864,325"
2005-08-22,"1,116.68",26.8,2.46,"1,095.24","1,116.68","1,091.76",0,"383,446",0,"2,683,860,485,885",0,"521,158,716,868,455"
2005-08-23,"1,115.84",-0.84,-0.08,"1,118.17","1,121.89","1,108.59",0,"367,014",0,"3,897,650,798,265",0,"520,920,770,760,990"
2005-08-24,"1,094.21",-21.63,-1.94,"1,111.90","1,111.91","1,088.74",0,"339,739",0,"3,178,908,854,761",0,"510,954,899,034,590"
