,DATE,SEOUL,DAEJEON,BUSAN,KOREA
1735,2018-09-30,18,27,29,24.66666667
1736,2018-10-01,28,31,32,30.33333333
1737,2018-10-02,29,39,40,36
1738,2018-10-03,23,32,39,31.33333333
1739,2018-10-04,11,15,18,14.66666667
1740,2018-10-05,7,15,30,17.33333333
1741,2018-10-06,29,33,26,29.33333333
1742,2018-10-07,24,39,37,33.33333333
1743,2018-10-08,29,30,36,31.66666667
1744,2018-10-09,22,31,45,32.66666667
1745,2018-10-10,19,27,32,26
1746,2018-10-11,26,35,35,32
1747,2018-10-12,35,43,32,36.66666667
1748,2018-10-13,40,42,30,37.33333333
1749,2018-10-14,61,60,49,56.66666667
1750,2018-10-15,53,71,70,64.66666667
1751,2018-10-16,40,47,62,49.66666667
1752,2018-10-17,16,33,47,32
1753,2018-10-18,20,31,28,26.33333333
1754,2018-10-19,43,41,30,38
1755,2018-10-20,41,48,30,39.66666667
1756,2018-10-21,53,53,41,49
1757,2018-10-22,52,53,49,51.33333333
1758,2018-10-23,48,56,57,53.66666667
1759,2018-10-24,43,51,58,50.66666667
1760,2018-10-25,40,38,51,43
1761,2018-10-26,30,36,33,33
1762,2018-10-27,15,31,38,28
1763,2018-10-28,18,35,41,31.33333333
1764,2018-10-29,23,39,36,32.66666667
1765,2018-10-30,23,38,36,32.33333333
1766,2018-10-31,38,45,48,43.66666667
1767,2018-11-01,48,54,54,52
1768,2018-11-02,59,56,45,53.33333333
1769,2018-11-03,48,60,48,52
1770,2018-11-04,63,67,51,60.33333333
1771,2018-11-05,88,80,52,73.33333333
1772,2018-11-06,64,97,49,70
1773,2018-11-07,9,48,36,31
1774,2018-11-08,40,48,36,41.33333333
1775,2018-11-09,71,59,53,61
1776,2018-11-10,66,74,53,64.33333333
1777,2018-11-11,33,59,49,47
1778,2018-11-12,45,56,31,44
1779,2018-11-13,38,57,30,41.66666667
1780,2018-11-14,54,60,34,49.33333333
1781,2018-11-15,60,74,47,60.33333333
1782,2018-11-16,36,50,58,48
1783,2018-11-17,41,50,41,44
1784,2018-11-18,60,60,50,56.66666667
1785,2018-11-19,50,61,54,55
1786,2018-11-20,38,63,68,56.33333333
1787,2018-11-21,24,45,52,40.33333333
1788,2018-11-22,24,45,45,38
1789,2018-11-23,24,53,58,45
1790,2018-11-24,47,60,56,54.33333333
1791,2018-11-25,62,66,56,61.33333333
1792,2018-11-26,97,75,63,78.33333333
1793,2018-11-27,100,125,91,105.3333333
1794,2018-11-28,71,93,77,80.33333333
1795,2018-11-29,60,85,104,83
1796,2018-11-30,51,66,77,64.66666667
1797,2018-12-01,54,65,53,57.33333333
1798,2018-12-02,47,55,55,52.33333333
1799,2018-12-03,37,44,44,41.66666667
1800,2018-12-04,32,48,56,45.33333333
1801,2018-12-05,41,50,42,44.33333333
1802,2018-12-06,26,41,38,35
1803,2018-12-07,26,38,30,31.33333333
1804,2018-12-08,24,37,26,29
1805,2018-12-09,36,54,40,43.33333333
1806,2018-12-10,44,62,44,50
1807,2018-12-11,48,60,47,51.66666667
1808,2018-12-12,42,56,51,49.66666667
1809,2018-12-13,35,53,41,43
1810,2018-12-14,58,63,41,54
1811,2018-12-15,56,60,43,53
1812,2018-12-16,67,68,60,65
1813,2018-12-17,52,58,57,55.66666667
1814,2018-12-18,56,78,75,69.66666667
1815,2018-12-19,62,88,95,81.66666667
1816,2018-12-20,72,90,86,82.66666667
1817,2018-12-21,78,90,64,77.33333333
1818,2018-12-22,54,70,45,56.33333333
1819,2018-12-23,25,40,42,35.66666667
1820,2018-12-24,39,NA,NA,39
1821,2018-12-25,52,NA,NA,52
1822,2018-12-26,30,39,31,33.33333333
1823,2018-12-27,40,53,38,43.66666667
1824,2018-12-28,43,54,35,44
1825,2018-12-29,36,47,28,37
1826,2018-12-30,NA,NA,NA,40
1827,2018-12-31,40,56,33,43
1828,2019-01-01,37,51,36,41.33333333
1829,2019-01-02,40,53,40,44.33333333
1830,2019-01-03,60,69,52,60.33333333
1831,2019-01-04,61,67,61,63
1832,2019-01-05,52,56,48,52
1833,2019-01-06,56,68,52,58.66666667
1834,2019-01-07,46,64,62,57.33333333
1835,2019-01-08,53,56,47,52
1836,2019-01-09,58,63,46,55.66666667
1837,2019-01-10,70,72,53,65
1838,2019-01-11,81,85,51,72.33333333
1839,2019-01-12,90,86,70,82
1840,2019-01-13,118,112,69,99.66666667
1841,2019-01-14,104,102,74,93.33333333
1842,2019-01-15,50,58,49,52.33333333
1843,2019-01-16,47,53,43,47.66666667
1844,2019-01-17,54,72,55,60.33333333
1845,2019-01-18,81,82,65,76
1846,2019-01-19,65,63,48,58.66666667
1847,2019-01-20,47,46,40,44.33333333
1848,2019-01-21,66,66,57,63
1849,2019-01-22,69,79,78,75.33333333
1850,2019-01-23,47,53,54,51.33333333
1851,2019-01-24,50,57,53,53.33333333
1852,2019-01-25,48,57,51,52
1853,2019-01-26,41,48,42,43.66666667
1854,2019-01-27,74,65,59,66
1855,2019-01-28,67,74,72,71
1856,2019-01-29,62,68,67,65.66666667
1857,2019-01-30,69,60,53,60.66666667
1858,2019-01-31,43,49,44,45.33333333
1859,2019-02-01,57,62,51,56.66666667
1860,2019-02-02,39,45,46,43.33333333
1861,2019-02-03,67,78,61,68.66666667
1862,2019-02-04,73,81,71,75
1863,2019-02-05,80,75,56,70.33333333
1864,2019-02-06,59,61,55,58.33333333
1865,2019-02-07,35,44,36,38.33333333
1866,2019-02-08,40,47,42,43
1867,2019-02-09,46,52,39,45.66666667
1868,2019-02-10,44,45,43,44
1869,2019-02-11,59,61,54,58
1870,2019-02-12,42,65,64,57
1871,2019-02-13,55,55,50,53.33333333
1872,2019-02-14,42,64,48,51.33333333
1873,2019-02-15,59,60,53,57.33333333
1874,2019-02-16,40,54,47,47
1875,2019-02-17,46,55,44,48.33333333
1876,2019-02-18,47,45,41,44.33333333
1877,2019-02-19,55,63,48,55.33333333
1878,2019-02-20,72,79,66,72.33333333
1879,2019-02-21,70,89,59,72.66666667
1880,2019-02-22,57,71,54,60.66666667
1881,2019-02-23,64,56,48,56
1882,2019-02-24,76,71,61,69.33333333
1883,2019-02-25,58,64,72,64.66666667
1884,2019-02-26,68,63,49,60
1885,2019-02-27,76,84,57,72.33333333
1886,2019-02-28,93,120,76,96.33333333
1887,2019-03-01,91,87,77,85
1888,2019-03-02,86,85,43,71.33333333
1889,2019-03-03,122,108,40,90
1890,2019-03-04,136,124,76,112
1891,2019-03-05,106,102,85,97.66666667
1892,2019-03-06,55,79,72,68.66666667
1893,2019-03-07,53,60,59,57.33333333
1894,2019-03-08,48,56,58,54
1895,2019-03-09,51,55,31,45.66666667
1896,2019-03-10,69,45,47,53.66666667
1897,2019-03-11,74,61,59,64.66666667
1898,2019-03-12,46,49,41,45.33333333
1899,2019-03-13,47,54,48,49.66666667
1900,2019-03-14,54,54,52,53.33333333
1901,2019-03-15,46,43,37,42
1902,2019-03-16,44,45,50,46.33333333
1903,2019-03-17,46,48,57,50.33333333
1904,2019-03-18,63,61,53,59
1905,2019-03-19,83,72,76,77
1906,2019-03-20,37,42,46,41.66666667
1907,2019-03-21,41,50,58,49.66666667
1908,2019-03-22,27,39,43,36.33333333
1909,2019-03-23,31,42,38,37
1910,2019-03-24,50,57,58,55
1911,2019-03-25,63,53,66,60.66666667
1912,2019-03-26,80,NA,NA,80
1913,2019-03-27,75,68,55,66
1914,2019-03-28,45,55,64,54.66666667
1915,2019-03-29,41,50,59,50
1916,2019-03-30,44,48,43,45
1917,2019-03-31,30,38,41,36.33333333
1918,2019-04-01,35,42,46,41
1919,2019-04-02,44,47,50,47
1920,2019-04-03,39,48,55,47.33333333
1921,2019-04-04,72,70,66,69.33333333
1922,2019-04-05,63,71,75,69.66666667
1923,2019-04-06,43,54,73,56.66666667
1924,2019-04-07,44,56,64,54.66666667
1925,2019-04-08,29,41,35,35
1926,2019-04-09,8,23,21,17.33333333
1927,2019-04-10,30,47,21,32.66666667
1928,2019-04-11,57,49,44,50
1929,2019-04-12,53,44,55,50.66666667
1930,2019-04-13,43,47,46,45.33333333
1931,2019-04-14,57,59,57,57.66666667
1932,2019-04-15,51,67,56,58
1933,2019-04-16,45,52,54,50.33333333
1934,2019-04-17,45,46,42,44.33333333
1935,2019-04-18,47,58,43,49.33333333
1936,2019-04-19,49,54,45,49.33333333
1937,2019-04-20,37,51,56,48
1938,2019-04-21,85,60,47,64
1939,2019-04-22,87,49,44,60
1940,2019-04-23,62,34,29,41.66666667
1941,2019-04-24,42,37,52,43.66666667
1942,2019-04-25,10,19,20,16.33333333
1943,2019-04-26,20,25,14,19.66666667
1944,2019-04-27,21,36,26,27.66666667
1945,2019-04-28,22,32,25,26.33333333
1946,2019-04-29,41,33,33,35.66666667
1947,2019-04-30,59,61,59,59.66666667
1948,2019-05-01,55,71,76,67.33333333
1949,2019-05-02,56,47,64,55.66666667
1950,2019-05-03,74,65,66,68.33333333
1951,2019-05-04,70,60,62,64
1952,2019-05-05,39,53,53,48.33333333
1953,2019-05-06,55,44,32,43.66666667
1954,2019-05-07,57,46,46,49.66666667
1955,2019-05-08,53,46,57,52
1956,2019-05-09,66,51,64,60.33333333
1957,2019-05-10,69,59,60,62.66666667
1958,2019-05-11,61,51,52,54.66666667
1959,2019-05-12,63,51,54,56
1960,2019-05-13,46,60,54,53.33333333
1961,2019-05-14,70,65,44,59.66666667
1962,2019-05-15,69,67,44,60
1963,2019-05-16,62,57,45,54.66666667
1964,2019-05-17,34,35,20,29.66666667
1965,2019-05-18,16,26,21,21
1966,2019-05-19,41,36,26,34.33333333
1967,2019-05-20,60,47,39,48.66666667
1968,2019-05-21,63,56,57,58.66666667
1969,2019-05-22,74,59,70,67.66666667
1970,2019-05-23,79,70,69,72.66666667
1971,2019-05-24,76,63,55,64.66666667
1972,2019-05-25,46,45,42,44.33333333
1973,2019-05-26,26,29,26,27
1974,2019-05-27,26,31,19,25.33333333
1975,2019-05-28,56,40,48,48
1976,2019-05-29,53,51,48,50.66666667
1977,2019-05-30,24,27,27,26
1978,2019-05-31,39,32,42,37.66666667
1979,2019-06-01,41,39,45,41.66666667
1980,2019-06-02,45,49,55,49.66666667
1981,2019-06-03,30,47,54,43.66666667
1982,2019-06-04,51,49,53,51
1983,2019-06-05,56,51,59,55.33333333
1984,2019-06-06,19,19,23,20.33333333
1985,2019-06-07,30,29,38,32.33333333
1986,2019-06-08,42,34,33,36.33333333
1987,2019-06-09,14,23,30,22.33333333
1988,2019-06-10,17,27,28,24
1989,2019-06-11,35,49,34,39.33333333
1990,2019-06-12,34,45,35,38
1991,2019-06-13,35,59,39,44.33333333
1992,2019-06-14,39,42,32,37.66666667
1993,2019-06-15,16,40,30,28.66666667
1994,2019-06-16,25,29,31,28.33333333
1995,2019-06-17,35,38,50,41
1996,2019-06-18,36,47,59,47.33333333
1997,2019-06-19,29,NA,NA,29
1998,2019-06-20,30,43,65,46
1999,2019-06-21,10,38,32,26.66666667
2000,2019-06-22,11,25,23,19.66666667
2001,2019-06-23,21,35,28,28
2002,2019-06-24,31,36,33,33.33333333
2003,2019-06-25,30,39,29,32.66666667
2004,2019-06-26,19,26,25,23.33333333
2005,2019-06-27,37,38,30,35
2006,2019-06-28,23,36,31,30
2007,2019-06-29,29,38,29,32
2008,2019-06-30,34,36,53,41
2009,2019-07-01,33,32,48,37.66666667
2010,2019-07-02,38,42,51,43.66666667
2011,2019-07-03,32,50,60,47.33333333
2012,2019-07-04,31,31,56,39.33333333
2013,2019-07-05,22,33,37,30.66666667
2014,2019-07-06,15,29,30,24.66666667
2015,2019-07-07,8,19,27,18
2016,2019-07-08,8,18,27,17.66666667
2017,2019-07-09,6,18,22,15.33333333
2018,2019-07-10,7,16,28,17
2019,2019-07-11,18,27,33,26
2020,2019-07-12,37,39,35,37
2021,2019-07-13,42,31,35,36
2022,2019-07-14,35,50,36,40.33333333
2023,2019-07-15,36,36,30,34
2024,2019-07-16,65,42,28,45
2025,2019-07-17,67,39,23,43
2026,2019-07-18,37,27,25,29.66666667
2027,2019-07-19,8,24,35,22.33333333
2028,2019-07-20,17,29,42,29.33333333
2029,2019-07-21,48,43,42,44.33333333
2030,2019-07-22,27,39,40,35.33333333
2031,2019-07-23,25,33,33,30.33333333
2032,2019-07-24,27,33,29,29.66666667
2033,2019-07-25,19,39,30,29.33333333
2034,2019-07-26,20,34,37,30.33333333
2035,2019-07-27,13,27,28,22.66666667
2036,2019-07-28,15,31,30,25.33333333
2037,2019-07-29,21,22,30,24.33333333
2038,2019-07-30,18,21,28,22.33333333
2039,2019-07-31,14,26,29,23
2040,2019-08-01,20,26,46,30.66666667
2041,2019-08-02,22,38,37,32.33333333
2042,2019-08-03,31,44,31,35.33333333
2043,2019-08-04,39,55,38,44
2044,2019-08-05,27,30,34,30.33333333
2045,2019-08-06,21,27,34,27.33333333
2046,2019-08-07,41,41,41,41
2047,2019-08-08,23,27,37,29
2048,2019-08-09,20,37,30,29
2049,2019-08-10,17,23,26,22
2050,2019-08-11,14,40,32,28.66666667
2051,2019-08-12,25,37,27,29.66666667
2052,2019-08-13,17,20,36,24.33333333
2053,2019-08-14,8,15,19,14
2054,2019-08-15,19,30,32,27
2055,2019-08-16,33,44,39,38.66666667
2056,2019-08-17,22,34,57,37.66666667
2057,2019-08-18,22,40,58,40
2058,2019-08-19,29,39,42,36.66666667
2059,2019-08-20,33,27,37,32.33333333
2060,2019-08-21,43,26,29,32.66666667
2061,2019-08-22,34,38,45,39
2062,2019-08-23,23,30,44,32.33333333
2063,2019-08-24,17,26,35,26
2064,2019-08-25,22,24,41,29
2065,2019-08-26,23,23,27,24.33333333
2066,2019-08-27,26,22,40,29.33333333
2067,2019-08-28,25,26,40,30.33333333
2068,2019-08-29,16,22,43,27
2069,2019-08-30,18,29,35,27.33333333
2070,2019-08-31,18,29,47,31.33333333
2071,2019-09-01,25,29,37,30.33333333
2072,2019-09-02,23,17,31,23.66666667
2073,2019-09-03,9,20,28,19
2074,2019-09-04,7,26,37,23.33333333
2075,2019-09-05,14,26,37,25.66666667
2076,2019-09-06,14,19,37,23.33333333
2077,2019-09-07,38,37,33,36
2078,2019-09-08,40,23,38,33.66666667
2079,2019-09-09,13,29,41,27.66666667
2080,2019-09-10,7,31,34,24
2081,2019-09-11,8,14,24,15.33333333
2082,2019-09-12,12,19,23,18
2083,2019-09-13,16,26,28,23.33333333
2084,2019-09-14,12,24,28,21.33333333
2085,2019-09-15,9,11,24,14.66666667
2086,2019-09-16,13,22,27,20.66666667
2087,2019-09-17,25,31,30,28.66666667
2088,2019-09-18,21,37,36,31.33333333
2089,2019-09-19,22,38,27,29
2090,2019-09-20,16,20,18,18
2091,2019-09-21,7,12,10,9.666666667
2092,2019-09-22,16,19,19,18
2093,2019-09-23,26,29,28,27.66666667
2094,2019-09-24,37,39,27,34.33333333
2095,2019-09-25,33,22,31,28.66666667
2096,2019-09-26,23,24,24,23.66666667
2097,2019-09-27,31,42,26,33
2098,2019-09-28,42,47,39,42.66666667
2099,2019-09-29,55,45,52,50.66666667
2100,2019-09-30,48,44,30,40.66666667
2101,2019-10-01,25,26,32,27.66666667
2102,2019-10-02,9,15,32,18.66666667
2103,2019-10-03,30,32,33,31.66666667
2104,2019-10-04,43,46,40,43
2105,2019-10-05,12,18,24,18
2106,2019-10-06,11,15,25,17
2107,2019-10-07,25,30,32,29
2108,2019-10-08,26,27,36,29.66666667
2109,2019-10-09,33,42,43,39.33333333
2110,2019-10-10,39,47,36,40.66666667
2111,2019-10-11,29,39,40,36
2112,2019-10-12,24,28,31,27.66666667
2113,2019-10-13,39,34,37,36.66666667
2114,2019-10-14,26,30,30,28.66666667
2115,2019-10-15,34,43,27,34.66666667
2116,2019-10-16,33,42,30,35
2117,2019-10-17,19,27,18,21.33333333
2118,2019-10-18,22,30,17,23
2119,2019-10-19,41,33,15,29.66666667
2120,2019-10-20,45,36,16,32.33333333
2121,2019-10-21,40,36,20,32
2122,2019-10-22,23,35,26,28
2123,2019-10-23,29,30,20,26.33333333
2124,2019-10-24,25,34,28,29
2125,2019-10-25,24,31,37,30.66666667
2126,2019-10-26,26,31,26,27.66666667
2127,2019-10-27,34,41,35,36.66666667
2128,2019-10-28,78,64,83,75
2129,2019-10-29,28,49,51,42.66666667
2130,2019-10-30,69,49,47,55
2131,2019-10-31,82,89,80,83.66666667
2132,2019-11-01,64,82,57,67.66666667
2133,2019-11-02,49,74,55,59.33333333
2134,2019-11-03,13,42,22,25.66666667
2135,2019-11-04,35,44,36,38.33333333
2136,2019-11-05,50,52,50,50.66666667
2137,2019-11-06,50,46,49,48.33333333
2138,2019-11-07,45,50,51,48.66666667
2139,2019-11-08,39,47,48,44.66666667
2140,2019-11-09,32,47,35,38
2141,2019-11-10,21,33,45,33
2142,2019-11-11,32,44,48,41.33333333
2143,2019-11-12,30,46,51,42.33333333
2144,2019-11-13,19,NA,NA,19
2145,2019-11-14,25,48,58,43.66666667
2146,2019-11-15,36,44,52,44
2147,2019-11-16,28,38,50,38.66666667
2148,2019-11-17,61,58,47,55.33333333
2149,2019-11-18,33,36,43,37.33333333
2150,2019-11-19,24,39,33,32
2151,2019-11-20,41,52,31,41.33333333
2152,2019-11-21,50,53,33,45.33333333
2153,2019-11-22,36,44,31,37
2154,2019-11-23,32,33,39,34.66666667
2155,2019-11-24,29,33,28,30
2156,2019-11-25,27,43,24,31.33333333
2157,2019-11-26,41,48,38,42.33333333
2158,2019-11-27,41,50,23,38
2159,2019-11-28,45,40,35,40
2160,2019-11-29,47,54,36,45.66666667
2161,2019-11-30,43,54,32,43
2162,2019-12-01,25,30,30,28.33333333
2163,2019-12-02,32,31,33,32
2164,2019-12-03,33,38,47,39.33333333
2165,2019-12-04,25,32,41,32.66666667
2166,2019-12-05,34,39,30,34.33333333
2167,2019-12-06,49,49,34,44
2168,2019-12-07,56,51,46,51
2169,2019-12-08,63,59,61,61
2170,2019-12-09,84,80,72,78.66666667
2171,2019-12-10,68,66,68,67.33333333
2172,2019-12-11,20,29,33,27.33333333
2173,2019-12-12,27,49,46,40.66666667
2174,2019-12-13,41,50,51,47.33333333
2175,2019-12-14,39,47,34,40
2176,2019-12-15,43,53,40,45.33333333
2177,2019-12-16,31,43,53,42.33333333
2178,2019-12-17,42,47,43,44
2179,2019-12-18,29,35,42,35.33333333
2180,2019-12-19,32,42,41,38.33333333
2181,2019-12-20,38,55,50,47.66666667
2182,2019-12-21,60,54,54,56
2183,2019-12-22,54,52,60,55.33333333
2184,2019-12-23,67,66,61,64.66666667
2185,2019-12-24,54,67,56,59
2186,2019-12-25,50,49,50,49.66666667
2187,2019-12-26,39,39,35,37.66666667
2188,2019-12-27,48,49,44,47
2189,2019-12-28,49,53,52,51.33333333
2190,2019-12-29,NA,NA,NA,42.5
2191,2019-12-30,NA,NA,NA,42.5
2192,2019-12-31,38,36,27,33.66666667
2193,2020-01-01,60,55,54,56.33333333
2194,2020-01-02,64,70,66,66.66666667
2195,2020-01-03,58,68,47,57.66666667
2196,2020-01-04,56,53,51,53.33333333
2197,2020-01-05,43,38,51,44
2198,2020-01-06,10,18,37,21.66666667
2199,2020-01-07,28,31,30,29.66666667
2200,2020-01-08,52,51,43,48.66666667
2201,2020-01-09,61,56,49,55.33333333
2202,2020-01-10,56,62,52,56.66666667
2203,2020-01-11,48,37,44,43
2204,2020-01-12,29,33,33,31.66666667
2205,2020-01-13,33,42,40,38.33333333
2206,2020-01-14,41,48,53,47.33333333
2207,2020-01-15,45,48,46,46.33333333
2208,2020-01-16,59,57,48,54.66666667
2209,2020-01-17,61,55,43,53
2210,2020-01-18,59,57,48,54.66666667
2211,2020-01-19,56,60,65,60.33333333
2212,2020-01-20,48,41,45,44.66666667
2213,2020-01-21,51,54,48,51
2214,2020-01-22,61,55,31,49
2215,2020-01-23,65,70,42,59
2216,2020-01-24,52,57,29,46
2217,2020-01-25,30,42,20,30.66666667
2218,2020-01-26,10,13,15,12.66666667
2219,2020-01-27,12,30,15,19
2220,2020-01-28,17,35,28,26.66666667
2221,2020-01-29,20,33,28,27
2222,2020-01-30,29,44,33,35.33333333
2223,2020-01-31,63,58,57,59.33333333
2224,2020-02-01,65,66,69,66.66666667
2225,2020-02-02,30,44,54,42.66666667
2226,2020-02-03,27,37,46,36.66666667
2227,2020-02-04,27,29,37,31
2228,2020-02-05,44,43,35,40.66666667
2229,2020-02-06,41,53,45,46.33333333
2230,2020-02-07,44,44,47,45
2231,2020-02-08,40,35,44,39.66666667
2232,2020-02-09,52,50,54,52
2233,2020-02-10,59,58,63,60
2234,2020-02-11,51,43,46,46.66666667
2235,2020-02-12,65,37,35,45.66666667
2236,2020-02-13,75,69,53,65.66666667
2237,2020-02-14,64,65,40,56.33333333
2238,2020-02-15,26,31,21,26
2239,2020-02-16,30,47,30,35.66666667
2240,2020-02-17,26,44,33,34.33333333
2241,2020-02-18,37,43,42,40.66666667
2242,2020-02-19,61,57,50,56
2243,2020-02-20,62,62,53,59
2244,2020-02-21,64,65,56,61.66666667
2245,2020-02-22,27,32,35,31.33333333
2246,2020-02-23,40,37,38,38.33333333
2247,2020-02-24,22,16,20,19.33333333
2248,2020-02-25,19,26,27,24
2249,2020-02-26,15,37,22,24.66666667
2250,2020-02-27,28,31,34,31
2251,2020-02-28,27,32,33,30.66666667
2252,2020-02-29,49,42,33,41.33333333
2253,2020-03-01,43,45,44,44
2254,2020-03-02,40,44,24,36
2255,2020-03-03,44,42,40,42
2256,2020-03-04,39,40,47,42
2257,2020-03-05,45,40,50,45
2258,2020-03-06,59,45,46,50
2259,2020-03-07,61,37,39,45.66666667
2260,2020-03-08,61,46,35,47.33333333
2261,2020-03-09,41,42,25,36
2262,2020-03-10,38,43,46,42.33333333
2263,2020-03-11,38,42,40,40
2264,2020-03-12,35,31,52,39.33333333
2265,2020-03-13,41,37,37,38.33333333
2266,2020-03-14,45,47,45,45.66666667
2267,2020-03-15,27,30,37,31.33333333
2268,2020-03-16,49,43,49,47
2269,2020-03-17,58,51,58,55.66666667
2270,2020-03-18,58,58,65,60.33333333
2271,2020-03-19,46,48,56,50
2272,2020-03-20,54,55,51,53.33333333
2273,2020-03-21,39,48,53,46.66666667
2274,2020-03-22,45,44,50,46.33333333
2275,2020-03-23,58,55,38,50.33333333
2276,2020-03-24,53,58,41,50.66666667
2277,2020-03-25,54,47,47,49.33333333
2278,2020-03-26,46,35,37,39.33333333
2279,2020-03-27,37,39,39,38.33333333
2280,2020-03-28,46,39,32,39
2281,2020-03-29,56,40,32,42.66666667
2282,2020-03-30,53,46,33,44
2283,2020-03-31,66,49,41,52
2284,2020-04-01,42,43,40,41.66666667
2285,2020-04-02,58,49,45,50.66666667
2286,2020-04-03,67,63,53,61
2287,2020-04-04,47,39,40,42
2288,2020-04-05,57,44,44,48.33333333
2289,2020-04-06,60,55,67,60.66666667
2290,2020-04-07,47,41,60,49.33333333
2291,2020-04-08,51,42,50,47.66666667
2292,2020-04-09,47,43,26,38.66666667
2293,2020-04-10,43,43,32,39.33333333
2294,2020-04-11,33,35,24,30.66666667
2295,2020-04-12,23,27,27,25.66666667
2296,2020-04-13,52,38,39,43
2297,2020-04-14,60,52,41,51
2298,2020-04-15,53,53,46,50.66666667
2299,2020-04-16,42,38,32,37.33333333
2300,2020-04-17,31,46,44,40.33333333
2301,2020-04-18,27,31,25,27.66666667
2302,2020-04-19,17,22,26,21.66666667
2303,2020-04-20,33,40,49,40.66666667
2304,2020-04-21,71,58,50,59.66666667
2305,2020-04-22,48,58,54,53.33333333
2306,2020-04-23,45,45,50,46.66666667
2307,2020-04-24,58,62,55,58.33333333
2308,2020-04-25,33,34,51,39.33333333
2309,2020-04-26,37,36,41,38
2310,2020-04-27,41,37,40,39.33333333
2311,2020-04-28,52,43,51,48.66666667
2312,2020-04-29,40,40,36,38.66666667
2313,2020-04-30,55,49,45,49.66666667
2314,2020-05-01,54,42,46,47.33333333
2315,2020-05-02,31,28,34,31
2316,2020-05-03,40,36,41,39
2317,2020-05-04,41,37,33,37
2318,2020-05-05,36,38,36,36.66666667
2319,2020-05-06,31,40,19,30
2320,2020-05-07,29,30,39,32.66666667
2321,2020-05-08,14,17,26,19
2322,2020-05-09,30,26,24,26.66666667
2323,2020-05-10,97,60,47,68
2324,2020-05-11,48,58,57,54.33333333
2325,2020-05-12,34,36,44,38
2326,2020-05-13,43,57,84,61.33333333
2327,2020-05-14,32,46,40,39.33333333
2328,2020-05-15,25,30,47,34
2329,2020-05-16,47,36,31,38
2330,2020-05-17,47,41,38,42
2331,2020-05-18,16,23,42,27
2332,2020-05-19,7,20,22,16.33333333
2333,2020-05-20,9,21,32,20.66666667
