"","date","data"
"1150",2017-02-22,29
"1151",2017-02-23,37
"1152",2017-02-24,18
"1153",2017-02-25,35
"1154",2017-02-26,93
"1155",2017-02-27,25
"1156",2017-02-28,35
"1157",2017-03-01,58
"1158",2017-03-02,98
"1159",2017-03-03,78
"1160",2017-03-04,30
"1161",2017-03-05,40
"1162",2017-03-06,25
"1163",2017-03-07,26
"1164",2017-03-08,28
"1165",2017-03-09,52
"1166",2017-03-10,75
"1167",2017-03-11,26
"1168",2017-03-12,27
"1169",2017-03-13,43
"1170",2017-03-14,71
"1171",2017-03-15,112
"1172",2017-03-16,93
"1173",2017-03-17,111
"1174",2017-03-18,146
"1175",2017-03-19,116
"1176",2017-03-20,76
"1177",2017-03-21,117
"1178",2017-03-22,94
"1179",2017-03-23,60
"1180",2017-03-24,26
"1181",2017-03-25,24
"1182",2017-03-26,27
"1183",2017-03-27,71
"1184",2017-03-28,97
"1185",2017-03-29,90
"1186",2017-03-30,43
"1187",2017-03-31,60
"1188",2017-04-01,82
"1189",2017-04-02,121
"1190",2017-04-03,100
"1191",2017-04-04,60
"1192",2017-04-05,87
"1193",2017-04-06,85
"1194",2017-04-07,100
"1195",2017-04-08,72
"1196",2017-04-09,83
"1197",2017-04-10,54
"1198",2017-04-11,73
"1199",2017-04-12,89
"1200",2017-04-13,106
"1201",2017-04-14,73
"1202",2017-04-15,111
"1203",2017-04-16,150
"1204",2017-04-17,66
"1205",2017-04-18,87
"1206",2017-04-19,75
"1207",2017-04-20,54
"1208",2017-04-21,90
"1209",2017-04-22,60
"1210",2017-04-23,81
"1211",2017-04-24,33
"1212",2017-04-25,36
"1213",2017-04-26,43
"1214",2017-04-27,52
"1215",2017-04-28,78
"1216",2017-04-29,117
"1217",2017-04-30,86
"1218",2017-05-01,97
"1219",2017-05-02,85
"1220",2017-05-03,638
"1221",2017-05-04,466
"1222",2017-05-05,78
"1223",2017-05-06,65
"1224",2017-05-07,93
"1225",2017-05-08,82
"1226",2017-05-09,60
"1227",2017-05-10,107
"1228",2017-05-11,131
"1229",2017-05-12,63
"1230",2017-05-13,41
"1231",2017-05-14,62
"1232",2017-05-15,76
"1233",2017-05-16,86
"1234",2017-05-17,116
"1235",2017-05-18,103
"1236",2017-05-19,79
"1237",2017-05-20,71
"1238",2017-05-21,44
"1239",2017-05-22,38
"1240",2017-05-23,46
"1241",2017-05-24,67
"1242",2017-05-25,69
"1243",2017-05-26,83
"1244",2017-05-27,97
"1245",2017-05-28,72
"1246",2017-05-29,61
"1247",2017-05-30,78
"1248",2017-05-31,46
"1249",2017-06-01,54
"1250",2017-06-02,50
"1251",2017-06-03,68
"1252",2017-06-04,76
"1253",2017-06-05,50
"1254",2017-06-06,43
"1255",2017-06-07,50
"1256",2017-06-08,68
"1257",2017-06-09,59
"1258",2017-06-10,62
"1259",2017-06-11,63
"1260",2017-06-12,52
"1261",2017-06-13,51
"1262",2017-06-14,70
"1263",2017-06-15,86
"1264",2017-06-16,95
"1265",2017-06-17,87
"1266",2017-06-18,39
"1267",2017-06-19,50
"1268",2017-06-20,60
"1269",2017-06-21,28
"1270",2017-06-22,22
"1271",2017-06-23,28
"1272",2017-06-24,42
"1273",2017-06-25,36
"1274",2017-06-26,73
"1275",2017-06-27,86
"1276",2017-06-28,61
"1277",2017-06-29,68
"1278",2017-06-30,81
"1279",2017-07-01,78
"1280",2017-07-02,54
"1281",2017-07-03,54
"1282",2017-07-04,69
"1283",2017-07-05,74
"1284",2017-07-06,41
"1285",2017-07-07,46
"1286",2017-07-08,71
"1287",2017-07-09,43
"1288",2017-07-10,69
"1289",2017-07-11,83
"1290",2017-07-12,60
"1291",2017-07-13,52
"1292",2017-07-14,45
"1293",2017-07-15,66
"1294",2017-07-16,53
"1295",2017-07-17,55
"1296",2017-07-18,56
"1297",2017-07-19,80
"1298",2017-07-20,21
"1299",2017-07-21,32
"1300",2017-07-22,53
"1301",2017-07-23,46
"1302",2017-07-24,43
"1303",2017-07-25,34
"1304",2017-07-26,54
"1305",2017-07-27,52
"1306",2017-07-28,52
"1307",2017-07-29,54
"1308",2017-07-30,76
"1309",2017-07-31,57
"1310",2017-08-01,46
"1311",2017-08-02,53
"1312",2017-08-03,40
"1313",2017-08-04,54
"1314",2017-08-05,34
"1315",2017-08-06,36
"1316",2017-08-07,64
"1317",2017-08-08,37
"1318",2017-08-09,64
"1319",2017-08-10,71
"1320",2017-08-11,36
"1321",2017-08-12,40
"1322",2017-08-13,34
"1323",2017-08-14,53
"1324",2017-08-15,49
"1325",2017-08-16,35
"1326",2017-08-17,66
"1327",2017-08-18,46
"1328",2017-08-19,56
"1329",2017-08-20,70
"1330",2017-08-21,70
"1331",2017-08-22,24
"1332",2017-08-23,32
"1333",2017-08-24,31
"1334",2017-08-25,42
"1335",2017-08-26,22
"1336",2017-08-27,27
"1337",2017-08-28,41
"1338",2017-08-29,64
"1339",2017-08-30,64
"1340",2017-08-31,104
"1341",2017-09-01,67
"1342",2017-09-02,57
"1343",2017-09-03,75
"1344",2017-09-04,47
"1345",2017-09-05,56
"1346",2017-09-06,49.4
"1347",2017-09-07,42.8
"1348",2017-09-08,36.2
"1349",2017-09-09,29.6
"1350",2017-09-10,23
"1351",2017-09-11,59
"1352",2017-09-12,93
"1353",2017-09-13,86
"1354",2017-09-14,76
"1355",2017-09-15,102
"1356",2017-09-16,32
"1357",2017-09-17,61
"1358",2017-09-18,42
"1359",2017-09-19,47
"1360",2017-09-20,99
"1361",2017-09-21,64
"1362",2017-09-22,133
"1363",2017-09-23,108
"1364",2017-09-24,90
"1365",2017-09-25,50
"1366",2017-09-26,52
"1367",2017-09-27,27
"1368",2017-09-28,76
"1369",2017-09-29,95
"1370",2017-09-30,59
"1371",2017-10-01,38
"1372",2017-10-02,34
"1373",2017-10-03,50
"1374",2017-10-04,55
"1375",2017-10-05,60
"1376",2017-10-06,83
"1377",2017-10-07,102
"1378",2017-10-08,10
"1379",2017-10-09,9
"1380",2017-10-10,18
"1381",2017-10-11,32
"1382",2017-10-12,57
"1383",2017-10-13,33
"1384",2017-10-14,48
"1385",2017-10-15,50
"1386",2017-10-16,64
"1387",2017-10-17,16
"1388",2017-10-18,57
"1389",2017-10-19,85
"1390",2017-10-20,60
"1391",2017-10-21,50
"1392",2017-10-22,39
"1393",2017-10-23,61
"1394",2017-10-24,76
"1395",2017-10-25,111
"1396",2017-10-26,69
"1397",2017-10-27,27
"1398",2017-10-28,18
"1399",2017-10-29,32
"1400",2017-10-30,78
"1401",2017-10-31,73
"1402",2017-11-01,64
"1403",2017-11-02,25
"1404",2017-11-03,49
"1405",2017-11-04,82
"1406",2017-11-05,100
"1407",2017-11-06,68
"1408",2017-11-07,34
"1409",2017-11-08,70
"1410",2017-11-09,37
"1411",2017-11-10,27
"1412",2017-11-11,68
"1413",2017-11-12,58
"1414",2017-11-13,22
"1415",2017-11-14,37
"1416",2017-11-15,69
"1417",2017-11-16,50
"1418",2017-11-17,41
"1419",2017-11-18,85
"1420",2017-11-19,92
"1421",2017-11-20,113
"1422",2017-11-21,35
"1423",2017-11-22,27
"1424",2017-11-23,34
"1425",2017-11-24,66
"1426",2017-11-25,26
"1427",2017-11-26,68
"1428",2017-11-27,66
"1429",2017-11-28,32
"1430",2017-11-29,40
"1431",2017-11-30,81
"1432",2017-12-01,130
"1433",2017-12-02,56
"1434",2017-12-03,23
"1435",2017-12-04,38
"1436",2017-12-05,49
"1437",2017-12-06,26
"1438",2017-12-07,43
"1439",2017-12-08,50
"1440",2017-12-09,41
"1441",2017-12-10,20
"1442",2017-12-11,26
"1443",2017-12-12,47
"1444",2017-12-13,67
"1445",2017-12-14,45
"1446",2017-12-15,46
"1447",2017-12-16,50
"1448",2017-12-17,45
"1449",2017-12-18,54
"1450",2017-12-19,38
"1451",2017-12-20,63
"1452",2017-12-21,60
"1453",2017-12-22,51
"1454",2017-12-23,47
"1455",2017-12-24,42
"1456",2017-12-25,38
"1457",2017-12-26,67
"1458",2017-12-27,86
"1459",2017-12-28,119
"1460",2017-12-29,84
"1461",2017-12-30,52
"1462",2017-12-31,50
"1463",2018-01-01,43
"1464",2018-01-02,26
"1465",2018-01-03,23
"1466",2018-01-04,50
"1467",2018-01-05,23
"1468",2018-01-06,54
"1469",2018-01-07,50
"1470",2018-01-08,30
"1471",2018-01-09,25
"1472",2018-01-10,22
"1473",2018-01-11,57
"1474",2018-01-12,79
"1475",2018-01-13,88
"1476",2018-01-14,45
"1477",2018-01-15,111
"1478",2018-01-16,71
"1479",2018-01-17,70
"1480",2018-01-18,95
"1481",2018-01-19,59
"1482",2018-01-20,59
"1483",2018-01-21,44
"1484",2018-01-22,27
"1485",2018-01-23,27
"1486",2018-01-24,20
"1487",2018-01-25,35
"1488",2018-01-26,74
"1489",2018-01-27,50
"1490",2018-01-28,47
"1491",2018-01-29,31
"1492",2018-01-30,60
"1493",2018-01-31,67
"1494",2018-02-01,30
"1495",2018-02-02,20
"1496",2018-02-03,33
"1497",2018-02-04,23
"1498",2018-02-05,46
"1499",2018-02-06,44
"1500",2018-02-07,59
"1501",2018-02-08,86
"1502",2018-02-09,39
"1503",2018-02-10,72
"1504",2018-02-11,49
"1505",2018-02-12,72
"1506",2018-02-13,38
"1507",2018-02-14,48
"1508",2018-02-15,104
"1509",2018-02-16,70
"1510",2018-02-17,86
"1511",2018-02-18,105
"1512",2018-02-19,42
"1513",2018-02-20,49
"1514",2018-02-21,40
"1515",2018-02-22,50
"1516",2018-02-23,62
"1517",2018-02-24,59
"1518",2018-02-25,95
"1519",2018-02-26,127
"1520",2018-02-27,89
"1521",2018-02-28,42
"1522",2018-03-01,78
"1523",2018-03-02,138
"1524",2018-03-03,150
"1525",2018-03-04,93
"1526",2018-03-05,55
"1527",2018-03-06,56
"1528",2018-03-07,48
"1529",2018-03-08,81
"1530",2018-03-09,92
"1531",2018-03-10,70
"1532",2018-03-11,115
"1533",2018-03-12,160.5
"1534",2018-03-13,206
"1535",2018-03-14,32
"1536",2018-03-15,57
"1537",2018-03-16,55
"1538",2018-03-17,84
"1539",2018-03-18,42
"1540",2018-03-19,38
"1541",2018-03-20,61
"1542",2018-03-21,76
"1543",2018-03-22,87
"1544",2018-03-23,68
"1545",2018-03-24,67
"1546",2018-03-25,95
"1547",2018-03-26,132
"1548",2018-03-27,632
"1549",2018-03-28,111
"1550",2018-03-29,64
"1551",2018-03-30,98
"1552",2018-03-31,137
"1553",2018-04-01,159
"1554",2018-04-02,92
"1555",2018-04-03,25
"1556",2018-04-04,153
"1557",2018-04-05,79
"1558",2018-04-06,40
"1559",2018-04-07,67
"1560",2018-04-08,85
"1561",2018-04-09,81
"1562",2018-04-10,43
"1563",2018-04-11,77
"1564",2018-04-12,63
"1565",2018-04-13,142
"1566",2018-04-14,66
"1567",2018-04-15,108
"1568",2018-04-16,137
"1569",2018-04-17,131
"1570",2018-04-18,123
"1571",2018-04-19,102
"1572",2018-04-20,58
"1573",2018-04-21,27
"1574",2018-04-22,26
"1575",2018-04-23,39
"1576",2018-04-24,59
"1577",2018-04-25,87
"1578",2018-04-26,117
"1579",2018-04-27,115
"1580",2018-04-28,115
"1581",2018-04-29,54
"1582",2018-04-30,145
"1583",2018-05-01,45
"1584",2018-05-02,43
"1585",2018-05-03,85
"1586",2018-05-04,182
"1587",2018-05-05,128
"1588",2018-05-06,98
"1589",2018-05-07,62
"1590",2018-05-08,67
"1591",2018-05-09,90
"1592",2018-05-10,74
"1593",2018-05-11,65
"1594",2018-05-12,66
"1595",2018-05-13,92
"1596",2018-05-14,78
"1597",2018-05-15,78
"1598",2018-05-16,47
"1599",2018-05-17,45
"1600",2018-05-18,59
"1601",2018-05-19,43
"1602",2018-05-20,49
"1603",2018-05-21,125
"1604",2018-05-22,159
"1605",2018-05-23,95
"1606",2018-05-24,78
"1607",2018-05-25,94
"1608",2018-05-26,76
"1609",2018-05-27,171
"1610",2018-05-28,39
"1611",2018-05-29,37
"1612",2018-05-30,50
"1613",2018-05-31,52
"1614",2018-06-01,71
"1615",2018-06-02,74
"1616",2018-06-03,65
"1617",2018-06-04,77
"1618",2018-06-05,87
"1619",2018-06-06,45
"1620",2018-06-07,30
"1621",2018-06-08,39
"1622",2018-06-09,40
"1623",2018-06-10,54
"1624",2018-06-11,73
"1625",2018-06-12,39
"1626",2018-06-13,35
"1627",2018-06-14,55
"1628",2018-06-15,70
"1629",2018-06-16,58
"1630",2018-06-17,62
"1631",2018-06-18,61
"1632",2018-06-19,43
"1633",2018-06-20,52
"1634",2018-06-21,67
"1635",2018-06-22,67
"1636",2018-06-23,70
"1637",2018-06-24,81
"1638",2018-06-25,68
"1639",2018-06-26,47
"1640",2018-06-27,23
"1641",2018-06-28,52
"1642",2018-06-29,60
"1643",2018-06-30,49
"1644",2018-07-01,45
"1645",2018-07-02,49
"1646",2018-07-03,61
"1647",2018-07-04,82
"1648",2018-07-05,48
"1649",2018-07-06,49
"1650",2018-07-07,52
"1651",2018-07-08,62
"1652",2018-07-09,37
"1653",2018-07-10,37
"1654",2018-07-11,39
"1655",2018-07-12,41
"1656",2018-07-13,48
"1657",2018-07-14,51
"1658",2018-07-15,35
"1659",2018-07-16,14
"1660",2018-07-17,226
"1661",2018-07-18,52
"1662",2018-07-19,54
"1663",2018-07-20,61
"1664",2018-07-21,51
"1665",2018-07-22,54
"1666",2018-07-23,29
"1667",2018-07-24,16
"1668",2018-07-25,26
"1669",2018-07-26,50
"1670",2018-07-27,57
"1671",2018-07-28,72
"1672",2018-07-29,66
"1673",2018-07-30,71
"1674",2018-07-31,66
"1675",2018-08-01,78
"1676",2018-08-02,65
"1677",2018-08-03,77
"1678",2018-08-04,46
"1679",2018-08-05,46
"1680",2018-08-06,55
"1681",2018-08-07,18
"1682",2018-08-08,35
"1683",2018-08-09,49
"1684",2018-08-10,51
"1685",2018-08-11,49
"1686",2018-08-12,49
"1687",2018-08-13,22
"1688",2018-08-14,29
"1689",2018-08-15,29
"1690",2018-08-16,61
"1691",2018-08-17,30
"1692",2018-08-18,35
"1693",2018-08-19,39
"1694",2018-08-20,30
"1695",2018-08-21,53
"1696",2018-08-22,39
"1697",2018-08-23,31
"1698",2018-08-24,54
"1699",2018-08-25,69
"1700",2018-08-26,68
"1701",2018-08-27,60
"1702",2018-08-28,23
"1703",2018-08-29,44
"1704",2018-08-30,30
"1705",2018-08-31,46
"1706",2018-09-01,45
"1707",2018-09-02,19
"1708",2018-09-03,17
"1709",2018-09-04,31
"1710",2018-09-05,34
"1711",2018-09-06,15
"1712",2018-09-07,21
"1713",2018-09-08,53
"1714",2018-09-09,63
"1715",2018-09-10,61
"1716",2018-09-11,61
"1717",2018-09-12,74
"1718",2018-09-13,85
"1719",2018-09-14,22
"1720",2018-09-15,22
"1721",2018-09-16,37
"1722",2018-09-17,48
"1723",2018-09-18,55
"1724",2018-09-19,62
"1725",2018-09-20,43
"1726",2018-09-21,23
"1727",2018-09-22,24
"1728",2018-09-23,22
"1729",2018-09-24,46
"1730",2018-09-25,52
"1731",2018-09-26,71
"1732",2018-09-27,57
"1733",2018-09-28,15
"1734",2018-09-29,16
"1735",2018-09-30,17
"1736",2018-10-01,25
"1737",2018-10-02,33
"1738",2018-10-03,59
"1739",2018-10-04,72
"1740",2018-10-05,18
"1741",2018-10-06,30
"1742",2018-10-07,35
"1743",2018-10-08,13
"1744",2018-10-09,18
"1745",2018-10-10,24
"1746",2018-10-11,63
"1747",2018-10-12,76
"1748",2018-10-13,108
"1749",2018-10-14,117
"1750",2018-10-15,59
"1751",2018-10-16,38
"1752",2018-10-17,49
"1753",2018-10-18,51
"1754",2018-10-19,64
"1755",2018-10-20,88
"1756",2018-10-21,83
"1757",2018-10-22,35
"1758",2018-10-23,73
"1759",2018-10-24,91
"1760",2018-10-25,48
"1761",2018-10-26,35
"1762",2018-10-27,37
"1763",2018-10-28,18
"1764",2018-10-29,29
"1765",2018-10-30,50
"1766",2018-10-31,55
"1767",2018-11-01,92
"1768",2018-11-02,98
"1769",2018-11-03,58
"1770",2018-11-04,31
"1771",2018-11-05,30
"1772",2018-11-06,46
"1773",2018-11-07,80
"1774",2018-11-08,54
"1775",2018-11-09,35
"1776",2018-11-10,64
"1777",2018-11-11,84
"1778",2018-11-12,104
"1779",2018-11-13,61
"1780",2018-11-14,18
"1781",2018-11-15,24
"1782",2018-11-16,60
"1783",2018-11-17,62
"1784",2018-11-18,74
"1785",2018-11-19,66
"1786",2018-11-20,45
"1787",2018-11-21,56
"1788",2018-11-22,75
"1789",2018-11-23,76
"1790",2018-11-24,83
"1791",2018-11-25,134
"1792",2018-11-26,210
"1793",2018-11-27,122
"1794",2018-11-28,99
"1795",2018-11-29,122
"1796",2018-11-30,131
"1797",2018-12-01,140
"1798",2018-12-02,181
"1799",2018-12-03,56
"1800",2018-12-04,83
"1801",2018-12-05,32
"1802",2018-12-06,34
"1803",2018-12-07,35
"1804",2018-12-08,57
"1805",2018-12-09,70
"1806",2018-12-10,50
"1807",2018-12-11,44
"1808",2018-12-12,35
"1809",2018-12-13,57
"1810",2018-12-14,91
"1811",2018-12-15,85
"1812",2018-12-16,40
"1813",2018-12-17,53
"1814",2018-12-18,55
"1815",2018-12-19,73
"1816",2018-12-20,89
"1817",2018-12-21,68
"1818",2018-12-22,49
"1819",2018-12-23,77
"1820",2018-12-24,66
"1821",2018-12-25,25
"1822",2018-12-26,49
"1823",2018-12-27,41
"1824",2018-12-28,27
"1825",2018-12-29,27
"1826",2018-12-30,36.5
"1827",2018-12-31,46
"1828",2019-01-01,54
"1829",2019-01-02,100
"1830",2019-01-03,42
"1831",2019-01-04,28
"1832",2019-01-05,73
"1833",2019-01-06,51
"1834",2019-01-07,27
"1835",2019-01-08,61
"1836",2019-01-09,83
"1837",2019-01-10,91
"1838",2019-01-11,192
"1839",2019-01-12,210
"1840",2019-01-13,123
"1841",2019-01-14,62
"1842",2019-01-15,61
"1843",2019-01-16,61
"1844",2019-01-17,77
"1845",2019-01-18,29
"1846",2019-01-19,24
"1847",2019-01-20,48
"1848",2019-01-21,57
"1849",2019-01-22,45
"1850",2019-01-23,63
"1851",2019-01-24,36
"1852",2019-01-25,34
"1853",2019-01-26,86
"1854",2019-01-27,49
"1855",2019-01-28,102
"1856",2019-01-29,68
"1857",2019-01-30,25
"1858",2019-01-31,73
"1859",2019-02-01,101
"1860",2019-02-02,112
"1861",2019-02-03,80
"1862",2019-02-04,157
"1863",2019-02-05,80
"1864",2019-02-06,32
"1865",2019-02-07,42
"1866",2019-02-08,23
"1867",2019-02-09,33
"1868",2019-02-10,49
"1869",2019-02-11,48
"1870",2019-02-12,32
"1871",2019-02-13,51
"1872",2019-02-14,22
"1873",2019-02-15,20
"1874",2019-02-16,22
"1875",2019-02-17,43
"1876",2019-02-18,84
"1877",2019-02-19,29
"1878",2019-02-20,51
"1879",2019-02-21,76
"1880",2019-02-22,103
"1881",2019-02-23,29
"1882",2019-02-24,57
"1883",2019-02-25,68
"1884",2019-02-26,75
"1885",2019-02-27,80
"1886",2019-02-28,87
"1887",2019-03-01,111
"1888",2019-03-02,102
"1889",2019-03-03,81
"1890",2019-03-04,71
"1891",2019-03-05,17
"1892",2019-03-06,30
"1893",2019-03-07,75
"1894",2019-03-08,85
"1895",2019-03-09,81
"1896",2019-03-10,38
"1897",2019-03-11,26
"1898",2019-03-12,25
"1899",2019-03-13,31
"1900",2019-03-14,48
"1901",2019-03-15,54
"1902",2019-03-16,70
"1903",2019-03-17,98
"1904",2019-03-18,112
"1905",2019-03-19,76
"1906",2019-03-20,31
"1907",2019-03-21,29
"1908",2019-03-22,30
"1909",2019-03-23,67
"1910",2019-03-24,51
"1911",2019-03-25,86
"1912",2019-03-26,90
"1913",2019-03-27,56
"1914",2019-03-28,71
"1915",2019-03-29,26
"1916",2019-03-30,28
"1917",2019-03-31,34
"1918",2019-04-01,53
"1919",2019-04-02,69
"1920",2019-04-03,95
"1921",2019-04-04,248
"1922",2019-04-05,135
"1923",2019-04-06,75
"1924",2019-04-07,61
"1925",2019-04-08,31
"1926",2019-04-09,28
"1927",2019-04-10,58
"1928",2019-04-11,67
"1929",2019-04-12,72
"1930",2019-04-13,54
"1931",2019-04-14,74
"1932",2019-04-15,81
"1933",2019-04-16,91
"1934",2019-04-17,141
"1935",2019-04-18,62
"1936",2019-04-19,54
"1937",2019-04-20,109
"1938",2019-04-21,84
"1939",2019-04-22,60
"1940",2019-04-23,27
"1941",2019-04-24,25
"1942",2019-04-25,45
"1943",2019-04-26,44
"1944",2019-04-27,50
"1945",2019-04-28,61
"1946",2019-04-29,80
"1947",2019-04-30,38
"1948",2019-05-01,57
"1949",2019-05-02,73
"1950",2019-05-03,67
"1951",2019-05-04,47
"1952",2019-05-05,36
"1953",2019-05-06,50
"1954",2019-05-07,66
"1955",2019-05-08,61
"1956",2019-05-09,76
"1957",2019-05-10,74
"1958",2019-05-11,181
"1959",2019-05-12,58
"1960",2019-05-13,86
"1961",2019-05-14,137
"1962",2019-05-15,95
"1963",2019-05-16,85
"1964",2019-05-17,42
"1965",2019-05-18,66
"1966",2019-05-19,39
"1967",2019-05-20,31
"1968",2019-05-21,54
"1969",2019-05-22,59
"1970",2019-05-23,87
"1971",2019-05-24,82
"1972",2019-05-25,59
"1973",2019-05-26,16
"1974",2019-05-27,33
"1975",2019-05-28,47
"1976",2019-05-29,49
"1977",2019-05-30,35
"1978",2019-05-31,65
"1979",2019-06-01,65
"1980",2019-06-02,51
"1981",2019-06-03,61
"1982",2019-06-04,54
"1983",2019-06-05,57
"1984",2019-06-06,61
"1985",2019-06-07,51
"1986",2019-06-08,18
"1987",2019-06-09,54
"1988",2019-06-10,56
"1989",2019-06-11,59
"1990",2019-06-12,42
"1991",2019-06-13,65
"1992",2019-06-14,50
"1993",2019-06-15,36
"1994",2019-06-16,53
"1995",2019-06-17,70
"1996",2019-06-18,69
"1997",2019-06-19,69
"1998",2019-06-20,69
"1999",2019-06-21,53
"2000",2019-06-22,73
"2001",2019-06-23,64
"2002",2019-06-24,76
"2003",2019-06-25,70
"2004",2019-06-26,68
"2005",2019-06-27,41
"2006",2019-06-28,33
"2007",2019-06-29,21
"2008",2019-06-30,33
"2009",2019-07-01,60
"2010",2019-07-02,39
"2011",2019-07-03,64
"2012",2019-07-04,54
"2013",2019-07-05,15
"2014",2019-07-06,21
"2015",2019-07-07,34
"2016",2019-07-08,50
"2017",2019-07-09,50
"2018",2019-07-10,37
"2019",2019-07-11,45
"2020",2019-07-12,73
"2021",2019-07-13,33
"2022",2019-07-14,64
"2023",2019-07-15,49
"2024",2019-07-16,42
"2025",2019-07-17,64
"2026",2019-07-18,59
"2027",2019-07-19,56
"2028",2019-07-20,65
"2029",2019-07-21,90
"2030",2019-07-22,38
"2031",2019-07-23,60
"2032",2019-07-24,53
"2033",2019-07-25,58
"2034",2019-07-26,75
"2035",2019-07-27,53
"2036",2019-07-28,15
"2037",2019-07-29,44
"2038",2019-07-30,42
"2039",2019-07-31,54
"2040",2019-08-01,44
"2041",2019-08-02,44
"2042",2019-08-03,48
"2043",2019-08-04,36
"2044",2019-08-05,53
"2045",2019-08-06,32
"2046",2019-08-07,50
"2047",2019-08-08,49
"2048",2019-08-09,29
"2049",2019-08-10,22
"2050",2019-08-11,22
"2051",2019-08-12,19
"2052",2019-08-13,31
"2053",2019-08-14,46
"2054",2019-08-15,22
"2055",2019-08-16,26
"2056",2019-08-17,47
"2057",2019-08-18,68
"2058",2019-08-19,59
"2059",2019-08-20,29
"2060",2019-08-21,34
"2061",2019-08-22,32
"2062",2019-08-23,46
"2063",2019-08-24,48
"2064",2019-08-25,74
"2065",2019-08-26,42
"2066",2019-08-27,24
"2067",2019-08-28,15
"2068",2019-08-29,22
"2069",2019-08-30,37
"2070",2019-08-31,48
"2071",2019-09-01,54
"2072",2019-09-02,69
"2073",2019-09-03,64
"2074",2019-09-04,62
"2075",2019-09-05,69
"2076",2019-09-06,66
"2077",2019-09-07,61
"2078",2019-09-08,88
"2079",2019-09-09,16
"2080",2019-09-10,32
"2081",2019-09-11,33
"2082",2019-09-12,37
"2083",2019-09-13,30
"2084",2019-09-14,55
"2085",2019-09-15,47
"2086",2019-09-16,56
"2087",2019-09-17,26
"2088",2019-09-18,60
"2089",2019-09-19,64
"2090",2019-09-20,74
"2091",2019-09-21,64
"2092",2019-09-22,48
"2093",2019-09-23,31
"2094",2019-09-24,48
"2095",2019-09-25,57
"2096",2019-09-26,51
"2097",2019-09-27,63
"2098",2019-09-28,67
"2099",2019-09-29,79
"2100",2019-09-30,65
"2101",2019-10-01,60
"2102",2019-10-02,69
"2103",2019-10-03,29
"2104",2019-10-04,16
"2105",2019-10-05,37
"2106",2019-10-06,54
"2107",2019-10-07,25
"2108",2019-10-08,55
"2109",2019-10-09,46
"2110",2019-10-10,50
"2111",2019-10-11,63
"2112",2019-10-12,49
"2113",2019-10-13,19
"2114",2019-10-14,33
"2115",2019-10-15,40
"2116",2019-10-16,52
"2117",2019-10-17,59.5
"2118",2019-10-18,67
"2119",2019-10-19,100
"2120",2019-10-20,46
"2121",2019-10-21,82
"2122",2019-10-22,93
"2123",2019-10-23,75
"2124",2019-10-24,19
"2125",2019-10-25,50
"2126",2019-10-26,69
"2127",2019-10-27,148
"2128",2019-10-28,71
"2129",2019-10-29,86
"2130",2019-10-30,72
"2131",2019-10-31,59
"2132",2019-11-01,46
"2133",2019-11-02,48
"2134",2019-11-03,59
"2135",2019-11-04,52
"2136",2019-11-05,62
"2137",2019-11-06,44
"2138",2019-11-07,66
"2139",2019-11-08,71
"2140",2019-11-09,77
"2141",2019-11-10,49
"2142",2019-11-11,73
"2143",2019-11-12,52
"2144",2019-11-13,53
"2145",2019-11-14,62
"2146",2019-11-15,67
"2147",2019-11-16,142
"2148",2019-11-17,76
"2149",2019-11-18,51
"2150",2019-11-19,91
"2151",2019-11-20,109
"2152",2019-11-21,117
"2153",2019-11-22,103
"2154",2019-11-23,30
"2155",2019-11-24,28
"2156",2019-11-25,66
"2157",2019-11-26,23
"2158",2019-11-27,67
"2159",2019-11-28,65
"2160",2019-11-29,22
"2161",2019-11-30,29
"2162",2019-12-01,24
"2163",2019-12-02,42
"2164",2019-12-03,31
"2165",2019-12-04,38
"2166",2019-12-05,64
"2167",2019-12-06,60
"2168",2019-12-07,104
"2169",2019-12-08,125
"2170",2019-12-09,90
"2171",2019-12-10,18
"2172",2019-12-11,35
"2173",2019-12-12,47
"2174",2019-12-13,26
"2175",2019-12-14,66
"2176",2019-12-15,60
"2177",2019-12-16,19
"2178",2019-12-17,27
"2179",2019-12-18,26
"2180",2019-12-19,35
"2181",2019-12-20,56
"2182",2019-12-21,69
"2183",2019-12-22,47
"2184",2019-12-23,65
"2185",2019-12-24,51
"2186",2019-12-25,42
"2187",2019-12-26,73
"2188",2019-12-27,85
"2189",2019-12-28,82
"2190",2019-12-29,70
"2191",2019-12-30,58
"2192",2019-12-31,46
"2193",2020-01-01,64
"2194",2020-01-02,51
"2195",2020-01-03,45
"2196",2020-01-04,63
"2197",2020-01-05,21
"2198",2020-01-06,19
"2199",2020-01-07,24
"2200",2020-01-08,32
"2201",2020-01-09,33
"2202",2020-01-10,20
"2203",2020-01-11,27
"2204",2020-01-12,22
"2205",2020-01-13,26
"2206",2020-01-14,54
"2207",2020-01-15,48
"2208",2020-01-16,73
"2209",2020-01-17,119
"2210",2020-01-18,58
"2211",2020-01-19,26
"2212",2020-01-20,54
"2213",2020-01-21,60
"2214",2020-01-22,51
"2215",2020-01-23,62
"2216",2020-01-24,99
"2217",2020-01-25,108
"2218",2020-01-26,84.6666666666667
"2219",2020-01-27,61.3333333333333
"2220",2020-01-28,38
"2221",2020-01-29,50
"2222",2020-01-30,41
"2223",2020-01-31,14
